Date,SO4,EC,Location,X2,WYT,Month
11/13/2016,26.61980909,490.6770833,ONG,82.67,W,November
11/14/2016,25.84846,489.5833333,ONG,82.61,W,November
11/15/2016,24.69201818,495.8645833,ONG,82.53,W,November
11/16/2016,24.65898182,498.5625,ONG,82.39,W,November
11/17/2016,25.12882,500.7291667,ONG,82.26,W,November
11/18/2016,25.95455455,505.8958333,ONG,82.19,W,November
11/19/2016,26.0183,505.5625,ONG,82.05,W,November
11/20/2016,24.9861,498.8229167,ONG,81.69,W,November
11/21/2016,24.46947273,498.4895833,ONG,81.23,W,November
11/22/2016,24.58652222,498.8488372,ONG,80.72,W,November
11/23/2016,28.83490909,517.4895833,ONG,80.19,W,November
11/24/2016,34.5379,551.6875,ONG,79.76,W,November
11/25/2016,39.76045556,587.9166667,ONG,79.57,W,November
11/26/2016,41.14033333,611.0208333,ONG,79.4,W,November
11/27/2016,41.06773333,625.5833333,ONG,79.23,W,November
11/28/2016,39.42601,639.40625,ONG,79.07,W,November
11/29/2016,37.79175,634.4479167,ONG,78.85,W,November
11/30/2016,37.44904,629.8541667,ONG,78.61,W,November
12/1/2016,35.64358889,633.8275862,ONG,78.57,W,December
12/2/2016,36.19438889,635.03125,ONG,78.72,W,December
12/3/2016,35.2703,615.9583333,ONG,79.05,W,December
12/4/2016,32.89371,600.28125,ONG,79.52,W,December
12/5/2016,34.94317778,607.625,ONG,80.11,W,December
12/6/2016,33.45755,606.0729167,ONG,80.49,W,December
12/7/2016,33.0663125,605.40625,ONG,80.63,W,December
12/8/2016,34.33857778,611.28125,ONG,80.69,W,December
12/9/2016,34.01456667,612.8333333,ONG,80.67,W,December
12/12/2016,37.1563875,615.375,ONG,78.78,W,December
12/13/2016,40.85765,631.3452381,ONG,77.87,W,December
12/14/2016,39.92036,639.3229167,ONG,77,W,December
12/15/2016,38.37038182,645.0833333,ONG,76.02,W,December
12/16/2016,39.04446667,659.4270833,ONG,74.81,W,December
12/17/2016,39.4727,674.0729167,ONG,73.6,W,December
12/19/2016,39.3312125,694.6354167,ONG,71.13,W,December
12/20/2016,44.22036667,720.6979167,ONG,70.08,W,December
12/21/2016,42.27966667,712.3333333,ONG,69.2,W,December
12/22/2016,43.8393,718.4479167,ONG,68.45,W,December
12/28/2016,46.12285,663.5604396,ONG,65.97,W,December
12/29/2016,43.66585,639.4895833,ONG,65.9,W,December
12/30/2016,43.40139,613.21875,ONG,65.92,W,December
12/31/2016,42.4707,574.2291667,ONG,66.02,W,December
1/1/2017,41.02502,544.5,ONG,66.12,W,January
1/10/2017,33.49305,389.2289157,ONG,61.77,W,January
1/11/2017,32.49064545,363.75,ONG,60.38,W,January
1/12/2017,27.74681,314.5625,ONG,59.07,W,January
1/13/2017,27.62996667,316.7916667,ONG,57.94,W,January
1/14/2017,29.01522,323.5729167,ONG,56.96,W,January
1/15/2017,29.36374,321.8333333,ONG,56.11,W,January
1/16/2017,29.93858,316.3125,ONG,55.36,W,January
1/17/2017,32.40518,324.21875,ONG,54.74,W,January
1/18/2017,32.75707,322.6770833,ONG,54.21,W,January
1/19/2017,31.466925,308.6853933,ONG,53.68,W,January
3/22/2017,31.34640909,468.75,ONG,45.83,W,March
3/23/2017,33.00061,474.1145833,ONG,45.82,W,March
3/24/2017,31.39474444,468.1354167,ONG,45.8,W,March
3/25/2017,27.14917,361.7083333,ONG,45.81,W,March
3/26/2017,25.35869,325.3229167,ONG,45.83,W,March
3/27/2017,24.59483,307.9791667,ONG,45.85,W,March
4/6/2017,29.08978333,406.8229167,ONG,47.84,W,April
4/7/2017,32.97865,405.5520833,ONG,48.07,W,April
4/8/2017,31.147,423.0208333,ONG,48.21,W,April
4/9/2017,31.40316667,421.8125,ONG,48.3,W,April
4/10/2017,31.20414,461.6744186,ONG,48.33,W,April
4/11/2017,31.4284375,480.5104167,ONG,48.37,W,April
4/12/2017,31.645275,481.9583333,ONG,48.45,W,April
4/13/2017,31.20962857,478.5833333,ONG,48.53,W,April
4/14/2017,31.43196,479.5625,ONG,48.61,W,April
4/15/2017,30.63352857,453.7291667,ONG,48.64,W,April
4/16/2017,27.18191,383.7916667,ONG,48.6,W,April
5/4/2017,25.27901667,435.3146067,ONG,48.28,W,May
5/17/2017,29.63922,454.0947368,ONG,51.38,W,May
5/18/2017,31.0583,472.6875,ONG,51.53,W,May
5/19/2017,30.83883333,471.5416667,ONG,51.69,W,May
5/20/2017,30.79208182,471.9166667,ONG,51.87,W,May
5/21/2017,30.89199,472.3229167,ONG,52.09,W,May
5/22/2017,30.71345556,471.8229167,ONG,52.33,W,May
5/23/2017,31.15846,474.5416667,ONG,52.57,W,May
5/24/2017,30.87199091,472.4421053,ONG,52.82,W,May
5/25/2017,30.65674444,472.6530612,ONG,53.07,W,May
5/26/2017,30.62605556,472.8846154,ONG,53.31,W,May
5/30/2017,30.74374,472.2295082,ONG,54.33,W,May
5/31/2017,30.87472727,472.8350515,ONG,54.56,W,May
6/1/2017,27.53083333,411.0520833,ONG,54.88,W,June
6/4/2017,14.6228,305.3125,ONG,55.7,W,June
6/5/2017,19.78424444,316.6736842,ONG,55.9,W,June
9/8/2017,24.84123333,331.4268293,ONG,75.24,W,September
9/9/2017,27.175025,368.3333333,ONG,75.12,W,September
9/12/2017,16.6001,347.03125,ONG,74.74,W,September
9/13/2017,30.39598333,431.2674419,ONG,74.63,W,September
9/14/2017,30.37774545,432.3958333,ONG,74.49,W,September
9/15/2017,25.20673333,371.2395833,ONG,74.35,W,September
9/16/2017,27.08111,392.125,ONG,74.23,W,September
9/17/2017,27.35569091,393.1979167,ONG,74.13,W,September
9/18/2017,27.72034444,405.0526316,ONG,74.04,W,September
9/19/2017,30.33839,431.90625,ONG,73.94,W,September
9/20/2017,30.99256,438.6770833,ONG,73.86,W,September
9/21/2017,30.37483,431.375,ONG,73.81,W,September
9/25/2017,27.32701429,402.7473684,ONG,73.71,W,September
9/26/2017,29.24904444,412.9270833,ONG,73.75,W,September
9/27/2017,26.70359,384.0833333,ONG,73.83,W,September
9/28/2017,23.17391818,336.5360825,ONG,73.95,W,September
9/29/2017,21.40444444,331.5104167,ONG,74.05,W,September
10/2/2017,22.52760909,356.6979167,ONG,74.49,BN,October
10/3/2017,27.97693,398.7395833,ONG,74.4,BN,October
10/4/2017,29.87392,423.84375,ONG,74.25,BN,October
10/5/2017,29.81708889,426.2291667,ONG,74.16,BN,October
10/6/2017,27.7481,403.3695652,ONG,74.27,BN,October
10/7/2017,25.56524,376.8191489,ONG,74.47,BN,October
10/8/2017,29.74592222,425.0416667,ONG,74.57,BN,October
10/9/2017,29.54774,428.8229167,ONG,74.67,BN,October
10/10/2017,29.4929,430.253012,ONG,74.76,BN,October
10/11/2017,29.12293333,432.2708333,ONG,74.83,BN,October
10/12/2017,29.6732,429.8541667,ONG,74.92,BN,October
10/13/2017,29.50524286,429.1208791,ONG,75.01,BN,October
10/14/2017,29.43979,430.1458333,ONG,75.15,BN,October
10/15/2017,29.40085,429.40625,ONG,75.31,BN,October
10/16/2017,29.29878,428.75,ONG,75.48,BN,October
10/17/2017,29.39174,429.6354167,ONG,75.61,BN,October
10/18/2017,29.32705,428.46875,ONG,75.74,BN,October
10/19/2017,29.30364444,427.3541667,ONG,75.85,BN,October
10/20/2017,29.44599091,426.90625,ONG,75.86,BN,October
10/21/2017,29.3781,426.6041667,ONG,75.89,BN,October
10/22/2017,29.22175556,426.7916667,ONG,75.94,BN,October
10/23/2017,29.02823333,426.3854167,ONG,76.03,BN,October
10/24/2017,29.070725,426.3229167,ONG,76.1,BN,October
10/25/2017,29.21647778,424.8854167,ONG,76.23,BN,October
10/26/2017,29.17963,423.9375,ONG,76.44,BN,October
10/27/2017,28.99851,424.75,ONG,76.76,BN,October
10/28/2017,28.81432,423.21875,ONG,77.14,BN,October
10/29/2017,28.39635,415.1979167,ONG,77.53,BN,October
10/30/2017,28.70453,417.1789474,ONG,77.84,BN,October
10/31/2017,28.41372222,417.4895833,ONG,78.1,BN,October
11/1/2017,28.96143333,421.5208333,ONG,78.18,BN,November
11/6/2017,29.21916667,427.8902439,ONG,78.28,BN,November
11/7/2017,29.25834444,432.4947368,ONG,78.22,BN,November
11/8/2017,29.68484545,435.34375,ONG,78.2,BN,November
11/9/2017,29.21729,433.2708333,ONG,78.22,BN,November
11/10/2017,29.44622222,433.6979167,ONG,78.25,BN,November
11/11/2017,29.41387,433.8229167,ONG,78.24,BN,November
11/12/2017,29.22826,429.1368421,ONG,78.24,BN,November
11/13/2017,29.4257,429.96875,ONG,78.24,BN,November
11/14/2017,29.87083,432.28125,ONG,78.25,BN,November
11/15/2017,27.2164,402.3052632,ONG,78.4,BN,November
11/16/2017,21.56693333,300.7721519,ONG,78.17,BN,November
12/11/2017,21.78563,293.4583333,ONG,80.08,BN,December
12/12/2017,21.40465556,294.4375,ONG,80.2,BN,December
12/13/2017,21.81259091,298.8229167,ONG,80.27,BN,December
12/14/2017,22.7936125,309.0117647,ONG,80.35,BN,December
12/15/2017,24.2056,334.1770833,ONG,80.43,BN,December
12/16/2017,24.58738182,346.7708333,ONG,80.43,BN,December
12/17/2017,23.5507,331.6145833,ONG,80.45,BN,December
12/18/2017,23.28951,333.5208333,ONG,80.49,BN,December
12/19/2017,24.08138,345.0625,ONG,80.54,BN,December
12/20/2017,25.83102,373.8333333,ONG,80.56,BN,December
12/21/2017,27.41271,388.7083333,ONG,80.56,BN,December
12/22/2017,27.63465,392.3229167,ONG,80.51,BN,December
12/23/2017,27.57693333,393.3645833,ONG,80.47,BN,December
12/24/2017,29.32847,418.9270833,ONG,80.4,BN,December
12/25/2017,30.11654545,426.375,ONG,80.36,BN,December
12/26/2017,30.94227778,442.5208333,ONG,80.33,BN,December
12/27/2017,31.73874,454.1979167,ONG,80.27,BN,December
12/28/2017,33.32603333,464.5,ONG,80.17,BN,December
12/29/2017,35.12021818,481.9375,ONG,80.22,BN,December
12/30/2017,37.16845,495.5104167,ONG,80.27,BN,December
12/31/2017,38.74088,504.6145833,ONG,80.33,BN,December
1/1/2018,38.89568889,510.5520833,ONG,80.26,BN,January
1/2/2018,37.5682,507.8125,ONG,80.23,BN,January
1/3/2018,36.48515,501.25,ONG,80.08,BN,January
1/4/2018,34.65185556,497.5416667,ONG,79.9,BN,January
1/5/2018,33.49453,495.2708333,ONG,79.72,BN,January
1/6/2018,32.50138182,493.6354167,ONG,79.49,BN,January
1/7/2018,34.8175,489.8854167,ONG,79.26,BN,January
1/8/2018,36.16095,496.4895833,ONG,78.69,BN,January
1/9/2018,36.88285,495.3404255,ONG,77.84,BN,January
1/10/2018,35.04926364,492.3444444,ONG,76.95,BN,January
1/11/2018,37.31516,491.4270833,ONG,76.09,BN,January
1/12/2018,38.38562,498.2291667,ONG,75.29,BN,January
1/13/2018,41.88241,514.1666667,ONG,74.78,BN,January
1/14/2018,43.16798,520.4479167,ONG,74.55,BN,January
1/15/2018,43.17577778,524.3125,ONG,74.4,BN,January
1/16/2018,43.4825,522.6875,ONG,74.32,BN,January
1/17/2018,44.32583,532.0232558,ONG,74.29,BN,January
1/18/2018,45.09598889,544,ONG,74.22,BN,January
1/19/2018,46.99985455,551.5625,ONG,74.17,BN,January
1/20/2018,52.92573,573.5416667,ONG,74.1,BN,January
1/21/2018,55.05155556,581.4583333,ONG,73.97,BN,January
1/22/2018,54.21287,579.7021277,ONG,73.8,BN,January
1/23/2018,54.99272,580.6041667,ONG,73.72,BN,January
1/24/2018,57.35134,585.0208333,ONG,73.55,BN,January
1/25/2018,58.4422,586.1875,ONG,73.35,BN,January
1/26/2018,57.76611,580.53125,ONG,73.14,BN,January
1/27/2018,57.10288889,573.9895833,ONG,72.93,BN,January
1/28/2018,56.53158,572.125,ONG,72.73,BN,January
1/29/2018,56.56455455,567.8854167,ONG,72.65,BN,January
1/30/2018,53.07408889,551.7083333,ONG,72.65,BN,January
1/31/2018,54.6304,556.9583333,ONG,72.69,BN,January
2/1/2018,45.67151111,509.65625,ONG,72.74,BN,February
2/2/2018,41.7118,498.375,ONG,72.81,BN,February
2/3/2018,42.53113,504.9270833,ONG,72.9,BN,February
2/4/2018,39.48657,487.0729167,ONG,73.01,BN,February
2/5/2018,41.38446667,498.3541667,ONG,73.14,BN,February
2/6/2018,40.08257273,489.6979167,ONG,73.28,BN,February
2/7/2018,40.50578,487.4791667,ONG,73.41,BN,February
2/8/2018,38.70842222,484.7083333,ONG,73.55,BN,February
2/9/2018,38.87069,484.5729167,ONG,73.72,BN,February
2/10/2018,38.40442727,481.40625,ONG,73.89,BN,February
2/11/2018,38.66503333,475.8541667,ONG,74.08,BN,February
2/12/2018,41.05956,477.1875,ONG,74.16,BN,February
2/13/2018,38.31396,475.0104167,ONG,74.06,BN,February
2/14/2018,36.82449,472.4270833,ONG,74.1,BN,February
2/15/2018,36.57781111,473.2823529,ONG,74.12,BN,February
2/16/2018,36.53581111,476.2916667,ONG,74.18,BN,February
2/17/2018,36.52791818,477.4583333,ONG,74.27,BN,February
2/18/2018,34.90613,466.4791667,ONG,74.36,BN,February
2/19/2018,33.06927778,452.2083333,ONG,74.35,BN,February
2/20/2018,33.61394,454.9583333,ONG,74.38,BN,February
2/21/2018,33.10342727,451.40625,ONG,74.39,BN,February
2/22/2018,32.28293333,445.2291667,ONG,74.4,BN,February
2/23/2018,31.41564,439.3541667,ONG,74.4,BN,February
2/24/2018,31.18411,438.625,ONG,74.45,BN,February
2/25/2018,31.14598,438.0416667,ONG,74.45,BN,February
2/26/2018,31.32333,437.8958333,ONG,74.35,BN,February
2/27/2018,31.24029,437.65625,ONG,74.3,BN,February
2/28/2018,31.25005556,435.875,ONG,74.33,BN,February
3/1/2018,32.95633,434.2395833,ONG,74.1,BN,March
3/2/2018,35.33584545,438.8351648,ONG,73.75,BN,March
3/3/2018,43.06531111,457.625,ONG,73.36,BN,March
3/4/2018,44.2368,459.3333333,ONG,73.01,BN,March
3/5/2018,45.95122222,465.0625,ONG,72.74,BN,March
3/6/2018,52.85595455,471.5833333,ONG,72.72,BN,March
3/7/2018,52.04799,455.8541667,ONG,72.81,BN,March
3/8/2018,49.88188,455.7395833,ONG,73.04,BN,March
3/9/2018,50.93707778,457.1868132,ONG,73.31,BN,March
3/10/2018,53.76553636,473.8541667,ONG,73.57,BN,March
3/11/2018,53.73299,472.5208333,ONG,73.82,BN,March
3/12/2018,57.85228889,491.0520833,ONG,74.06,BN,March
3/13/2018,61.87128,507.78125,ONG,74.24,BN,March
3/14/2018,62.5996,508.3958333,ONG,73.99,BN,March
3/15/2018,59.36716667,504.125,ONG,73.61,BN,March
3/16/2018,58.90457,501.7291667,ONG,73.03,BN,March
3/17/2018,59.97763,508.3020833,ONG,72.51,BN,March
3/18/2018,65.64654,532.8854167,ONG,72.06,BN,March
3/19/2018,65.94901,536.3541667,ONG,71.75,BN,March
3/20/2018,65.55673333,543.8192771,ONG,71.49,BN,March
3/21/2018,65.98015556,553.1354167,ONG,71.16,BN,March
3/22/2018,64.37921818,544.1354167,ONG,70.39,BN,March
3/23/2018,57.44559,508.3020833,ONG,69.54,BN,March
3/24/2018,55.74275556,496.3645833,ONG,68.7,BN,March
3/25/2018,53.71343,484.9270833,ONG,67.94,BN,March
3/26/2018,54.93517,487.3125,ONG,67.3,BN,March
3/27/2018,52.31708,469.6458333,ONG,66.84,BN,March
3/28/2018,52.30113,460.46875,ONG,66.48,BN,March
3/29/2018,46.82333,429.3541667,ONG,66.18,BN,March
3/30/2018,43.29436667,401.7604167,ONG,66.01,BN,March
3/31/2018,41.30655455,387.28125,ONG,65.9,BN,March
4/1/2018,39.90335,369.3958333,ONG,65.78,BN,April
4/2/2018,40.00556667,365.84375,ONG,65.68,BN,April
4/3/2018,40.43146,371.2417582,ONG,65.57,BN,April
4/4/2018,35.5903,368.0833333,ONG,65.38,BN,April
4/5/2018,39.36504286,366.2083333,ONG,65.03,BN,April
4/6/2018,39.4733,372.1666667,ONG,64.46,BN,April
4/7/2018,30.19216667,358.8229167,ONG,63.75,BN,April
4/8/2018,37.78451111,346.1979167,ONG,63.03,BN,April
4/9/2018,36.79234444,336.1666667,ONG,62.32,BN,April
4/10/2018,33.36711818,305.4895833,ONG,61.63,BN,April
4/12/2018,33.62687,404.125,ONG,60.69,BN,April
4/13/2018,32.58027,348.59375,ONG,60.44,BN,April
4/14/2018,32.13012,322.8958333,ONG,60.29,BN,April
4/15/2018,32.8587,351.5,ONG,60.23,BN,April
4/16/2018,33.93214,408.6354167,ONG,60.23,BN,April
4/17/2018,34.1832875,417.7108434,ONG,60.3,BN,April
4/18/2018,34.49656,442.03125,ONG,60.41,BN,April
4/19/2018,34.646825,437.988764,ONG,60.58,BN,April
4/24/2018,33.56713333,439.1538462,ONG,62.19,BN,April
4/25/2018,33.74204545,441.4479167,ONG,62.61,BN,April
4/26/2018,33.81777778,442.59375,ONG,63.04,BN,April
4/27/2018,33.8483,443.3645833,ONG,63.46,BN,April
4/28/2018,33.67034,441.0416667,ONG,63.87,BN,April
4/29/2018,33.71508889,439.7708333,ONG,64.28,BN,April
4/30/2018,33.7258,441.9895833,ONG,64.67,BN,April
5/1/2018,33.67833,442.8229167,ONG,65.1,BN,May
5/2/2018,33.67529,441.7708333,ONG,65.48,BN,May
5/3/2018,33.71379,440.6666667,ONG,65.83,BN,May
5/4/2018,33.70447,441.46875,ONG,66.14,BN,May
5/5/2018,33.6333,440.1145833,ONG,66.45,BN,May
5/6/2018,33.61510909,440.4270833,ONG,66.76,BN,May
5/7/2018,33.54835,442.7083333,ONG,67.09,BN,May
5/8/2018,33.57583333,443.2083333,ONG,67.4,BN,May
5/9/2018,33.61438889,443.34375,ONG,67.69,BN,May
5/10/2018,33.45844167,442.6875,ONG,67.93,BN,May
5/11/2018,33.49331111,443.7291667,ONG,68.17,BN,May
5/12/2018,33.40995,443.4583333,ONG,68.51,BN,May
5/13/2018,33.37203,444.6666667,ONG,68.9,BN,May
5/14/2018,33.34147,445.125,ONG,69.28,BN,May
5/15/2018,33.35116,445.375,ONG,69.72,BN,May
5/16/2018,33.50571111,445.8735632,ONG,70.1,BN,May
5/17/2018,33.89368889,446.0520833,ONG,70.47,BN,May
5/18/2018,33.768,445.3958333,ONG,70.8,BN,May
5/19/2018,33.71562222,444.7916667,ONG,71.21,BN,May
5/20/2018,33.7131,444.75,ONG,71.57,BN,May
5/21/2018,33.73151,444.2395833,ONG,71.91,BN,May
5/22/2018,33.76113,443.2916667,ONG,72.19,BN,May
5/23/2018,33.76552,443.09375,ONG,72.4,BN,May
5/24/2018,33.73155,444.1354167,ONG,72.52,BN,May
5/25/2018,33.87158889,444.4479167,ONG,72.54,BN,May
5/26/2018,33.76360909,443.1979167,ONG,72.52,BN,May
5/27/2018,33.79594,443.4375,ONG,72.47,BN,May
5/28/2018,33.75963333,443.09375,ONG,72.4,BN,May
5/29/2018,33.76031,445,ONG,72.35,BN,May
5/30/2018,33.87096,446.71875,ONG,72.36,BN,May
5/31/2018,34.0512,449.4270833,ONG,72.43,BN,May
6/1/2018,33.97138,447.7395833,ONG,72.56,BN,June
6/2/2018,33.71819,443.8541667,ONG,72.79,BN,June
6/3/2018,33.68938889,442.9375,ONG,73.09,BN,June
6/4/2018,33.65402727,443.5625,ONG,73.44,BN,June
6/5/2018,33.63205,444.6979167,ONG,73.78,BN,June
6/6/2018,33.62182222,444.9791667,ONG,74.09,BN,June
6/7/2018,33.63292222,444.2395833,ONG,74.37,BN,June
6/8/2018,33.57340833,442.7916667,ONG,74.71,BN,June
6/9/2018,33.60162222,442.40625,ONG,75,BN,June
6/10/2018,33.58605,445.0729167,ONG,75.3,BN,June
6/11/2018,33.60939,445.8958333,ONG,75.62,BN,June
6/12/2018,33.58989,443.6041667,ONG,75.96,BN,June
6/13/2018,33.62147,443.8541667,ONG,76.26,BN,June
6/14/2018,33.9307,448.627907,ONG,76.57,BN,June
6/15/2018,33.92133636,449.1145833,ONG,76.91,BN,June
6/16/2018,34.00755,449.5833333,ONG,77.28,BN,June
6/17/2018,33.91959,448.7291667,ONG,77.62,BN,June
6/18/2018,33.89967778,448.7604167,ONG,77.88,BN,June
6/19/2018,34.03746364,450.1145833,ONG,77.99,BN,June
6/20/2018,33.99875,449.8333333,ONG,78.08,BN,June
6/21/2018,33.89734,449.0909091,ONG,78.17,BN,June
6/22/2018,33.884,449.6736842,ONG,78.28,BN,June
6/23/2018,34.4299,453.15625,ONG,78.34,BN,June
6/24/2018,33.88279,448.6770833,ONG,78.44,BN,June
6/25/2018,33.8798,448.4166667,ONG,78.51,BN,June
6/26/2018,33.82421,448.1875,ONG,78.66,BN,June
6/27/2018,34.18778182,451.6354167,ONG,78.82,BN,June
6/28/2018,33.94013333,448.7083333,ONG,78.94,BN,June
6/29/2018,33.85526,448.25,ONG,79.03,BN,June
6/30/2018,33.82248,447.0104167,ONG,79.2,BN,June
7/1/2018,33.85604,447.8541667,ONG,79.51,BN,July
7/2/2018,33.86205,447.5,ONG,79.76,BN,July
7/3/2018,33.92277,447.9479167,ONG,79.99,BN,July
7/4/2018,34.23431111,449.8020833,ONG,80.21,BN,July
7/5/2018,33.99135,447.9479167,ONG,80.38,BN,July
7/10/2018,34.17377143,444.0421053,ONG,80.76,BN,July
7/11/2018,34.2121,444.4583333,ONG,80.72,BN,July
7/12/2018,34.37209,447.2604167,ONG,80.62,BN,July
7/13/2018,34.54580909,450.7604167,ONG,80.55,BN,July
7/14/2018,33.94512222,445.34375,ONG,80.56,BN,July
7/15/2018,33.89373,445.0208333,ONG,80.55,BN,July
7/16/2018,33.86538889,444.5729167,ONG,80.5,BN,July
7/17/2018,34.39404,450.8690476,ONG,80.47,BN,July
7/18/2018,34.20916,450.6770833,ONG,80.44,BN,July
7/19/2018,34.12516364,447.9270833,ONG,80.48,BN,July
7/20/2018,34.33334444,450.5104167,ONG,80.52,BN,July
7/21/2018,34.40803,452.6770833,ONG,80.56,BN,July
7/22/2018,34.0622,449.6458333,ONG,80.62,BN,July
7/23/2018,33.99973,449.25,ONG,80.65,BN,July
7/24/2018,34.09005,450.5,ONG,80.71,BN,July
7/25/2018,34.419,453.375,ONG,80.77,BN,July
7/26/2018,34.68303333,456.6145833,ONG,80.77,BN,July
7/27/2018,34.26012,450.7916667,ONG,80.75,BN,July
7/28/2018,34.1201,450.125,ONG,80.72,BN,July
7/29/2018,34.23486667,451.5104167,ONG,80.72,BN,July
7/30/2018,34.10364,451.1354167,ONG,80.73,BN,July
7/31/2018,33.90103333,450.2604167,ONG,80.87,BN,July
8/1/2018,33.90298182,450.9791667,ONG,80.92,BN,August
8/2/2018,33.87555,450.125,ONG,80.86,BN,August
8/3/2018,33.69699,448.71875,ONG,80.9,BN,August
8/4/2018,32.77554444,443.1684211,ONG,80.94,BN,August
8/5/2018,30.31994545,417.2708333,ONG,80.91,BN,August
8/6/2018,27.19901,394.4479167,ONG,80.87,BN,August
8/7/2018,23.58168889,365.9895833,ONG,80.95,BN,August
8/8/2018,23.73406,369.5416667,ONG,81.04,BN,August
8/9/2018,23.38124545,361.7604167,ONG,81.09,BN,August
8/10/2018,20.382,354.2708333,ONG,81.17,BN,August
8/11/2018,22.25019,349.9166667,ONG,81.24,BN,August
8/12/2018,22.26765,348.8645833,ONG,81.29,BN,August
8/13/2018,19.73212,349.4583333,ONG,81.34,BN,August
8/14/2018,20.94834,358.375,ONG,81.39,BN,August
8/15/2018,18.45982,299.0729167,ONG,81.47,BN,August
8/18/2018,15.11487273,299.4479167,ONG,82.13,BN,August
8/19/2018,14.87748,304.3958333,ONG,82.42,BN,August
8/20/2018,14.53023333,306.2708333,ONG,82.68,BN,August
8/21/2018,14.96757,321.3645833,ONG,82.85,BN,August
8/22/2018,14.89382,325.1458333,ONG,82.99,BN,August
8/23/2018,15.67281,342.0104167,ONG,83.08,BN,August
8/24/2018,16.17243,352,ONG,83.17,BN,August
8/25/2018,16.26818,364.3229167,ONG,83.19,BN,August
8/26/2018,16.50245556,373.9270833,ONG,83.21,BN,August
8/27/2018,17.46803636,386.96875,ONG,83.24,BN,August
8/28/2018,17.88994,400.4375,ONG,83.29,BN,August
8/29/2018,18.1703,413.0833333,ONG,83.26,BN,August
8/30/2018,18.34303333,423.3645833,ONG,83.18,BN,August
8/31/2018,18.94191667,429.978022,ONG,83.1,BN,August
9/1/2018,19.92667778,450.2291667,ONG,83.12,BN,September
9/2/2018,20.69089,460.3125,ONG,83.19,BN,September
9/3/2018,21.31633,468,ONG,83.25,BN,September
9/4/2018,21.47035,469.8333333,ONG,83.29,BN,September
9/5/2018,21.8204,481.8645833,ONG,83.2,BN,September
9/6/2018,22.09256,481.1979167,ONG,83.03,BN,September
9/7/2018,22.18942222,501.71875,ONG,82.95,BN,September
9/8/2018,21.89603636,488.46875,ONG,82.89,BN,September
9/9/2018,22.41717,497.1458333,ONG,82.84,BN,September
9/10/2018,22.58255556,512.5520833,ONG,82.77,BN,September
9/11/2018,22.82801,521.3645833,ONG,82.75,BN,September
9/12/2018,23.80937,533.9791667,ONG,82.69,BN,September
9/13/2018,25.33246,550.3636364,ONG,82.61,BN,September
9/14/2018,25.39447,552.9240506,ONG,82.58,BN,September
9/15/2018,25.31095,554.6875,ONG,82.55,BN,September
9/16/2018,25.20775556,544.5104167,ONG,82.54,BN,September
9/17/2018,26.02166364,541.2395833,ONG,82.53,BN,September
9/18/2018,31.65988571,552.5119048,ONG,82.54,BN,September
9/19/2018,31.40986667,561.5625,ONG,82.55,BN,September
9/20/2018,28.34788,540.5208333,ONG,82.56,BN,September
9/21/2018,26.85453,522.1145833,ONG,82.62,BN,September
9/22/2018,25.44729,520.1041667,ONG,82.65,BN,September
9/23/2018,25.08917,515.1041667,ONG,82.68,BN,September
9/24/2018,16.5214,520.0666667,ONG,82.72,BN,September
9/25/2018,23.72796667,531.2884615,ONG,82.7,BN,September
9/26/2018,23.5426,532.53125,ONG,82.67,BN,September
9/27/2018,24.26445,539.9583333,ONG,82.57,BN,September
9/28/2018,26.54162,494.3157895,ONG,82.52,BN,September
9/29/2018,28.98016,479.8229167,ONG,82.51,BN,September
9/30/2018,22.40714444,528.3645833,ONG,82.6,BN,September
10/1/2018,22.3893,530.5833333,ONG,82.76,W,October
10/2/2018,22.59344545,529.7708333,ONG,82.97,W,October
10/3/2018,22.56111111,528.75,ONG,82.63,W,October
10/4/2018,22.70051,534.5625,ONG,82.24,W,October
10/5/2018,22.9803,536.96875,ONG,81.9,W,October
10/6/2018,23.22443636,542.0104167,ONG,81.61,W,October
10/7/2018,23.25413,543.7291667,ONG,81.34,W,October
10/8/2018,23.44148,538.1770833,ONG,81.8,W,October
10/9/2018,23.66101111,531.46875,ONG,82.38,W,October
10/10/2018,23.63557273,523.46875,ONG,82.66,W,October
10/11/2018,24.17829,526.8958333,ONG,82.73,W,October
10/12/2018,24.45566667,526.6979167,ONG,82.84,W,October
10/13/2018,24.57672,529.5729167,ONG,83.17,W,October
10/14/2018,24.51727273,533.8333333,ONG,83.51,W,October
10/15/2018,25.23495,544.3678161,ONG,83.84,W,October
10/16/2018,25.21946,548.34375,ONG,84.14,W,October
10/17/2018,25.48554545,549.21875,ONG,84.43,W,October
10/18/2018,28.40105556,518.3229167,ONG,84.45,W,October
10/19/2018,29.0112,512.1979167,ONG,84.45,W,October
10/20/2018,29.9783,491.09375,ONG,84.58,W,October
10/21/2018,26.61073,534.1354167,ONG,84.69,W,October
10/22/2018,26.36679,540.59375,ONG,84.85,W,October
10/23/2018,26.34569,541.34375,ONG,85.06,W,October
10/24/2018,26.23206667,536.7916667,ONG,85.18,W,October
10/25/2018,26.51475,536.3333333,ONG,85.23,W,October
10/26/2018,26.74933636,539.3958333,ONG,85.27,W,October
10/27/2018,27.13725556,533.5833333,ONG,85.47,W,October
