Date,Br,EC,Location,X2,WYT,Month
7/25/2018,0.23094,453.375,ONG,80.77,BN,July
7/26/2018,0.2340625,456.6145833,ONG,80.77,BN,July
7/27/2018,0.22882,450.7916667,ONG,80.75,BN,July
7/28/2018,0.228209091,450.125,ONG,80.72,BN,July
7/29/2018,0.228844444,451.5104167,ONG,80.72,BN,July
7/30/2018,0.22803,451.1354167,ONG,80.73,BN,July
7/31/2018,0.227311111,450.2604167,ONG,80.87,BN,July
8/1/2018,0.226990909,450.9791667,ONG,80.92,BN,August
8/2/2018,0.22652,450.125,ONG,80.86,BN,August
8/3/2018,0.22557,448.71875,ONG,80.9,BN,August
8/4/2018,0.220611111,443.1684211,ONG,80.94,BN,August
8/5/2018,0.206963636,417.2708333,ONG,80.91,BN,August
8/6/2018,0.1888,394.4479167,ONG,80.87,BN,August
8/7/2018,0.169355556,365.9895833,ONG,80.95,BN,August
8/8/2018,0.17346,369.5416667,ONG,81.04,BN,August
8/9/2018,0.174245455,361.7604167,ONG,81.09,BN,August
8/10/2018,0.160333333,354.2708333,ONG,81.17,BN,August
8/11/2018,0.17145,349.9166667,ONG,81.24,BN,August
8/12/2018,0.17207,348.8645833,ONG,81.29,BN,August
8/13/2018,0.15935,349.4583333,ONG,81.34,BN,August
8/14/2018,0.16824,358.375,ONG,81.39,BN,August
8/15/2018,0.15786,299.0729167,ONG,81.47,BN,August
8/18/2018,0.144718182,299.4479167,ONG,82.13,BN,August
8/19/2018,0.15249,304.3958333,ONG,82.42,BN,August
8/20/2018,0.1554,306.2708333,ONG,82.68,BN,August
8/21/2018,0.16711,321.3645833,ONG,82.85,BN,August
8/22/2018,0.17179,325.1458333,ONG,82.99,BN,August
8/23/2018,0.18794,342.0104167,ONG,83.08,BN,August
8/24/2018,0.19736,352,ONG,83.17,BN,August
8/25/2018,0.21017,364.3229167,ONG,83.19,BN,August
8/26/2018,0.216466667,373.9270833,ONG,83.21,BN,August
8/27/2018,0.228909091,386.96875,ONG,83.24,BN,August
8/28/2018,0.24128,400.4375,ONG,83.29,BN,August
8/29/2018,0.252844444,413.0833333,ONG,83.26,BN,August
8/30/2018,0.263566667,423.3645833,ONG,83.18,BN,August
8/31/2018,0.27285,429.978022,ONG,83.1,BN,August
9/1/2018,0.294722222,450.2291667,ONG,83.12,BN,September
9/2/2018,0.30545,460.3125,ONG,83.19,BN,September
9/3/2018,0.31959,468,ONG,83.25,BN,September
9/4/2018,0.32946,469.8333333,ONG,83.29,BN,September
9/5/2018,0.33802,481.8645833,ONG,83.2,BN,September
9/6/2018,0.33702,481.1979167,ONG,83.03,BN,September
9/7/2018,0.341644444,501.71875,ONG,82.95,BN,September
9/8/2018,0.340536364,488.46875,ONG,82.89,BN,September
9/9/2018,0.34246,497.1458333,ONG,82.84,BN,September
9/10/2018,0.348833333,512.5520833,ONG,82.77,BN,September
9/11/2018,0.35449,521.3645833,ONG,82.75,BN,September
9/12/2018,0.37145,533.9791667,ONG,82.69,BN,September
9/13/2018,0.40503,550.3636364,ONG,82.61,BN,September
9/14/2018,0.41458,552.9240506,ONG,82.58,BN,September
9/15/2018,0.40973,554.6875,ONG,82.55,BN,September
9/16/2018,0.406177778,544.5104167,ONG,82.54,BN,September
9/17/2018,0.416681818,541.2395833,ONG,82.53,BN,September
9/18/2018,0.43645,552.5119048,ONG,82.54,BN,September
9/19/2018,0.410466667,561.5625,ONG,82.55,BN,September
9/20/2018,0.39756,540.5208333,ONG,82.56,BN,September
9/21/2018,0.38862,522.1145833,ONG,82.62,BN,September
9/22/2018,0.37302,520.1041667,ONG,82.65,BN,September
9/23/2018,0.36495,515.1041667,ONG,82.68,BN,September
9/24/2018,0.352333333,520.0666667,ONG,82.72,BN,September
9/25/2018,0.3443,531.2884615,ONG,82.7,BN,September
9/26/2018,0.34136,532.53125,ONG,82.67,BN,September
9/27/2018,0.339383333,539.9583333,ONG,82.57,BN,September
9/28/2018,0.290475,494.3157895,ONG,82.52,BN,September
9/29/2018,0.2693,479.8229167,ONG,82.51,BN,September
9/30/2018,0.333088889,528.3645833,ONG,82.6,BN,September
10/1/2018,0.33648,530.5833333,ONG,82.76,W,October
10/2/2018,0.335090909,529.7708333,ONG,82.97,W,October
10/3/2018,0.335533333,528.75,ONG,82.63,W,October
10/4/2018,0.34281,534.5625,ONG,82.24,W,October
10/5/2018,0.345811111,536.96875,ONG,81.9,W,October
10/6/2018,0.353109091,542.0104167,ONG,81.61,W,October
10/7/2018,0.35448,543.7291667,ONG,81.34,W,October
10/8/2018,0.34885,538.1770833,ONG,81.8,W,October
10/9/2018,0.345166667,531.46875,ONG,82.38,W,October
10/10/2018,0.339963636,523.46875,ONG,82.66,W,October
10/11/2018,0.34225,526.8958333,ONG,82.73,W,October
10/12/2018,0.341,526.6979167,ONG,82.84,W,October
10/13/2018,0.34459,529.5729167,ONG,83.17,W,October
10/14/2018,0.352363636,533.8333333,ONG,83.51,W,October
10/15/2018,0.365275,544.3678161,ONG,83.84,W,October
10/16/2018,0.36963,548.34375,ONG,84.14,W,October
10/17/2018,0.371163636,549.21875,ONG,84.43,W,October
10/18/2018,0.320088889,518.3229167,ONG,84.45,W,October
10/19/2018,0.3096,512.1979167,ONG,84.45,W,October
10/20/2018,0.28709,491.09375,ONG,84.58,W,October
10/21/2018,0.35501,534.1354167,ONG,84.69,W,October
10/22/2018,0.37003,540.59375,ONG,84.85,W,October
10/23/2018,0.37329,541.34375,ONG,85.06,W,October
10/24/2018,0.371944444,536.7916667,ONG,85.18,W,October
10/25/2018,0.36981,536.3333333,ONG,85.23,W,October
10/26/2018,0.370027273,539.3958333,ONG,85.27,W,October
10/27/2018,0.366266667,533.5833333,ONG,85.47,W,October
10/28/2018,0.35523,523.3333333,ONG,85.61,W,October
10/29/2018,0.353155556,522.3958333,ONG,85.68,W,October
10/30/2018,0.357681818,526.1041667,ONG,85.8,W,October
10/31/2018,0.32353,509.7291667,ONG,85.92,W,October
11/1/2018,0.30727,496.1979167,ONG,85.86,W,November
11/2/2018,0.338122222,519.6770833,ONG,85.77,W,November
11/3/2018,0.345845455,525.0208333,ONG,85.75,W,November
11/4/2018,0.34191,519.0315789,ONG,85.77,W,November
11/5/2018,0.342088889,517.53125,ONG,85.9,W,November
11/6/2018,0.3504,524.6979167,ONG,85.94,W,November
11/7/2018,0.346318182,519.1875,ONG,86.05,W,November
11/8/2018,0.345866667,519.6458333,ONG,86.09,W,November
11/9/2018,0.33582,512.6354167,ONG,86.15,W,November
11/10/2018,0.3085,506.6666667,ONG,86.21,W,November
11/11/2018,0.25802,467.2947368,ONG,86.28,W,November
11/12/2018,0.25821,466.3125,ONG,86.32,W,November
11/13/2018,0.25777,467.15625,ONG,86.34,W,November
11/14/2018,0.255511111,470.09375,ONG,86.26,W,November
11/15/2018,0.259,469.2727273,ONG,86.18,W,November
11/16/2018,0.2496,469.2278481,ONG,86.13,W,November
11/17/2018,0.26161,480.9375,ONG,86.08,W,November
11/18/2018,0.26585,485.8541667,ONG,86,W,November
11/19/2018,0.26128,481.4,ONG,85.92,W,November
11/20/2018,0.26299,480.1145833,ONG,85.82,W,November
11/21/2018,0.260955556,476.84375,ONG,85.36,W,November
11/22/2018,0.276872727,488.7395833,ONG,84.81,W,November
11/23/2018,0.31017,510.4270833,ONG,84.06,W,November
11/24/2018,0.306766667,508.9583333,ONG,83.32,W,November
11/25/2018,0.30678,506.84375,ONG,82.6,W,November
11/26/2018,0.263,475.90625,ONG,82,W,November
11/27/2018,0.26321,478.9895833,ONG,81.48,W,November
11/28/2018,0.26289,483.0104167,ONG,81.08,W,November
11/29/2018,0.2608,477.625,ONG,80.51,W,November
11/30/2018,0.295144444,519.7291667,ONG,79.9,W,November
12/1/2018,0.308163636,544.2604167,ONG,79.31,W,December
12/2/2018,0.31188,549.1458333,ONG,78.73,W,December
12/3/2018,0.311455556,556.6979167,ONG,78.32,W,December
12/4/2018,0.3133,557.1145833,ONG,78.44,W,December
12/5/2018,0.314041667,557.6458333,ONG,78.65,W,December
12/6/2018,0.3091,546.3854167,ONG,79.01,W,December
12/7/2018,0.31666,542.2083333,ONG,79.38,W,December
12/8/2018,0.32454,549.125,ONG,79.8,W,December
12/9/2018,0.33337,561.7708333,ONG,80.24,W,December
12/10/2018,0.34517,581.15625,ONG,80.82,W,December
12/11/2018,0.34405,589.4901961,ONG,81.18,W,December
12/17/2018,0.340166667,609.1886792,ONG,81.62,W,December
12/18/2018,0.344177778,610.1875,ONG,80.99,W,December
12/19/2018,0.346827273,606.2916667,ONG,80.28,W,December
12/20/2018,0.3504,619.3333333,ONG,79.63,W,December
12/21/2018,0.349011111,622.3229167,ONG,79.29,W,December
12/22/2018,0.35002,616.25,ONG,79.25,W,December
12/23/2018,0.34963,615.4583333,ONG,79.24,W,December
12/24/2018,0.35081,608.71875,ONG,79.06,W,December
12/25/2018,0.35807,611.0208333,ONG,78.75,W,December
12/26/2018,0.36895,620.4895833,ONG,78.38,W,December
12/27/2018,0.369533333,627.125,ONG,77.93,W,December
12/28/2018,0.379281818,630.75,ONG,77.55,W,December
12/29/2018,0.38408,657.84375,ONG,77.44,W,December
12/30/2018,0.391844444,665.8958333,ONG,77.66,W,December
12/31/2018,0.404511111,680.4375,ONG,78.05,W,December
1/1/2019,0.409233333,689.3854167,ONG,78.17,W,January
1/2/2019,0.416533333,704.2604167,ONG,78.37,W,January
1/3/2019,0.43057,714.8613861,ONG,78.56,W,January
1/4/2019,0.44262,726.65625,ONG,78.75,W,January
1/5/2019,0.449290909,729.2083333,ONG,78.81,W,January
1/6/2019,0.451566667,728.1458333,ONG,78.34,W,January
1/7/2019,0.45153,724.6979167,ONG,77.76,W,January
1/8/2019,0.45457,717.59375,ONG,77.05,W,January
1/9/2019,0.45403,725.9791667,ONG,76.25,W,January
1/10/2019,0.45607,720.5833333,ONG,75.47,W,January
1/11/2019,0.45131,714.9791667,ONG,74.81,W,January
1/12/2019,0.449011111,712.8854167,ONG,74.18,W,January
1/13/2019,0.44249,709.2291667,ONG,73.64,W,January
1/14/2019,0.437118182,704.7916667,ONG,73.26,W,January
1/15/2019,0.424075,714.3658537,ONG,72.94,W,January
1/16/2019,0.419244444,724.8854167,ONG,72.43,W,January
1/17/2019,0.411754545,724.65625,ONG,71.72,W,January
1/18/2019,0.39659,706.6875,ONG,70.88,W,January
1/19/2019,0.397555556,689.2291667,ONG,70.03,W,January
1/20/2019,0.38936,697.2291667,ONG,69.2,W,January
1/21/2019,0.3883,691.9895833,ONG,68.46,W,January
1/23/2019,0.364516667,667.3229167,ONG,67.15,W,January
1/24/2019,0.353085714,648.0104167,ONG,66.59,W,January
1/25/2019,0.339925,638.28125,ONG,66.15,W,January
1/26/2019,0.332388889,641.9375,ONG,65.84,W,January
1/27/2019,0.325311111,637.0729167,ONG,65.64,W,January
1/28/2019,0.319191667,637.625,ONG,65.53,W,January
1/29/2019,0.311988889,633.0520833,ONG,65.49,W,January
1/30/2019,0.30977,632.28125,ONG,65.54,W,January
1/31/2019,0.3003875,625.8924731,ONG,65.66,W,January
2/1/2019,0.299011111,623.7604167,ONG,65.7,W,February
2/2/2019,0.293625,615.1979167,ONG,65.73,W,February
2/3/2019,0.27435,604.3125,ONG,65.57,W,February
2/13/2019,0.19232,500.65625,ONG,61.11,W,February
2/14/2019,0.182788889,483.125,ONG,60.51,W,February
2/15/2019,0.170045455,457.0833333,ONG,59.73,W,February
2/16/2019,0.15576,438.0625,ONG,58.9,W,February
2/17/2019,0.1598,437.2083333,ONG,58.1,W,February
2/18/2019,0.16081,436.4479167,ONG,57.44,W,February
2/19/2019,0.158009091,432.7291667,ONG,56.93,W,February
2/20/2019,0.140722222,404.6041667,ONG,56.56,W,February
2/21/2019,0.13181,387.6458333,ONG,56.28,W,February
2/22/2019,0.12265,372.4583333,ONG,56.08,W,February
2/23/2019,0.11417,354.6875,ONG,55.94,W,February
2/24/2019,0.10541,337.3020833,ONG,55.86,W,February
2/25/2019,0.09486,311.5520833,ONG,55.82,W,February
2/26/2019,0.093308333,310.09375,ONG,55.63,W,February
2/27/2019,0.093411111,302.3125,ONG,55.17,W,February
2/28/2019,0.0914,301.53125,ONG,54.54,W,February
3/1/2019,0.0912,298.28125,ONG,53.95,W,March
3/3/2019,0.0433,210.1875,TRP,52.74,W,March
3/4/2019,0.044666667,213.625,TRP,52.21,W,March
3/5/2019,0.0481,236,TRP,51.75,W,March
3/6/2019,0.0485,236.7916667,TRP,51.33,W,March
3/7/2019,0.0499,247.7083333,TRP,50.89,W,March
3/8/2019,0.054416667,260.4583333,TRP,50.48,W,March
3/9/2019,0.0495,262.25,TRP,50.13,W,March
3/10/2019,0.0466,248.375,TRP,49.81,W,March
3/11/2019,0.0469,246.75,TRP,49.53,W,March
3/12/2019,0.0462,237.7826087,TRP,49.31,W,March
3/13/2019,0.045,232.5416667,TRP,49.13,W,March
3/14/2019,0.0448,231,TRP,49.02,W,March
3/15/2019,0.0484,241.5833333,TRP,48.96,W,March
3/16/2019,0.0505,245.5,TRP,48.95,W,March
3/17/2019,0.0517,250.5833333,TRP,48.97,W,March
3/18/2019,0.0512,247.5,TRP,49.02,W,March
3/19/2019,0.0533,244.2727273,TRP,49.11,W,March
3/20/2019,0.1283,346.7567568,ONG,49.23,W,March
3/20/2019,0.048625,228.3333333,TRP,49.23,W,March
3/21/2019,0.11618,309.0744681,ONG,49.37,W,March
3/21/2019,0.0454,227.7083333,TRP,49.37,W,March
3/22/2019,0.121481818,314.6595745,ONG,49.53,W,March
3/22/2019,0.044363636,218.2083333,TRP,49.53,W,March
3/23/2019,0.051555556,233.8333333,TRP,49.66,W,March
3/24/2019,0.058111111,254.8333333,TRP,49.81,W,March
3/25/2019,0.052333333,235.8333333,TRP,49.95,W,March
3/26/2019,0.0529,233.0833333,TRP,50.07,W,March
3/27/2019,0.048,225,TRP,50.17,W,March
3/28/2019,0.0464,215.2916667,TRP,50.27,W,March
3/29/2019,0.0429,211.5416667,TRP,50.3,W,March
3/30/2019,0.047333333,218.5416667,TRP,50.29,W,March
3/31/2019,0.0453,216.4583333,TRP,50.28,W,March
4/1/2019,0.0542,231.375,TRP,50.26,W,April
4/2/2019,0.044857143,207.0869565,TRP,50.26,W,April
4/3/2019,0.34032,514.2261905,ONG,50.28,W,April
4/3/2019,0.040125,191.4583333,TRP,50.28,W,April
4/4/2019,0.29755,521.6875,ONG,50.27,W,April
4/4/2019,0.035777778,183.0833333,TRP,50.27,W,April
4/5/2019,0.29818,519.4791667,ONG,50.23,W,April
4/5/2019,0.036,175.75,TRP,50.23,W,April
4/6/2019,0.282322222,513.09375,ONG,50.17,W,April
4/6/2019,0.043666667,190.1666667,TRP,50.17,W,April
4/7/2019,0.272,509.6979167,ONG,50.1,W,April
4/7/2019,0.055727273,219.2083333,TRP,50.1,W,April
4/8/2019,0.2681,511.1666667,ONG,50.02,W,April
4/8/2019,0.0544,216.9565217,TRP,50.02,W,April
4/9/2019,0.26868,514.4315789,ONG,49.97,W,April
4/9/2019,0.055222222,211.9583333,TRP,49.97,W,April
4/10/2019,0.274688889,517.2291667,ONG,49.94,W,April
4/10/2019,0.057818182,217.7083333,TRP,49.94,W,April
4/11/2019,0.276236364,514.65625,ONG,49.92,W,April
4/11/2019,0.0563,213.047619,TRP,49.92,W,April
4/12/2019,0.274533333,517.9166667,ONG,49.9,W,April
4/12/2019,0.055875,209.3888889,TRP,49.9,W,April
4/13/2019,0.271366667,514.5625,ONG,49.87,W,April
4/13/2019,0.055666667,208.6666667,TRP,49.87,W,April
4/14/2019,0.27238,512.75,ONG,49.84,W,April
4/14/2019,0.054454545,205.75,TRP,49.84,W,April
4/15/2019,0.27211,512.625,ONG,49.83,W,April
4/15/2019,0.054875,207.3333333,TRP,49.83,W,April
4/16/2019,0.27375,516.7916667,ONG,49.84,W,April
4/16/2019,0.055444444,104.6956522,TRP,49.84,W,April
4/17/2019,0.27624,517.4270833,ONG,49.88,W,April
4/17/2019,0.055166667,163,TRP,49.88,W,April
4/18/2019,0.2791125,516.4819277,ONG,49.95,W,April
4/18/2019,0.0529,199.4782609,TRP,49.95,W,April
4/19/2019,0.276311111,517.6979167,ONG,50.04,W,April
4/19/2019,0.054181818,195.7916667,TRP,50.04,W,April
4/20/2019,0.277372727,516.8958333,ONG,50.17,W,April
4/20/2019,0.051,186,TRP,50.17,W,April
4/21/2019,0.27847,517.3645833,ONG,50.32,W,April
4/21/2019,0.0491,181.625,TRP,50.32,W,April
4/22/2019,0.2804,517.2708333,ONG,50.49,W,April
4/22/2019,0.0535,192.625,TRP,50.49,W,April
4/23/2019,0.281444444,517.8020833,ONG,50.67,W,April
4/23/2019,0.0566,196.5217391,TRP,50.67,W,April
4/24/2019,0.2852,523.5208333,ONG,50.87,W,April
4/24/2019,0.0586,197.375,TRP,50.87,W,April
4/25/2019,0.28094,516.8333333,ONG,51.09,W,April
4/25/2019,0.0544,189.375,TRP,51.09,W,April
4/26/2019,0.281111111,516.6979167,ONG,51.32,W,April
4/26/2019,0.0523,186.5416667,TRP,51.32,W,April
4/27/2019,0.2811,516.3541667,ONG,51.56,W,April
4/27/2019,0.053777778,181.4583333,TRP,51.56,W,April
4/28/2019,0.0521,180.375,TRP,51.82,W,April
4/29/2019,0.0586,197.375,TRP,52.08,W,April
4/30/2019,0.0603,199.5652174,TRP,52.36,W,April
5/1/2019,0.0629,206.6666667,TRP,52.66,W,May
5/2/2019,0.066666667,212.5,TRP,52.96,W,May
5/3/2019,0.2813375,517.6666667,ONG,53.27,W,May
5/3/2019,0.066818182,212.625,TRP,53.27,W,May
5/4/2019,0.27959,516.84375,ONG,53.6,W,May
5/4/2019,0.0647,207,TRP,53.6,W,May
5/5/2019,0.256866667,517.6041667,ONG,53.94,W,May
5/5/2019,0.057555556,195.6666667,TRP,53.94,W,May
5/6/2019,0.2796,515.9166667,ONG,54.26,W,May
5/6/2019,0.058454545,195.125,TRP,54.26,W,May
5/7/2019,0.27935,515.6666667,ONG,54.56,W,May
5/7/2019,0.0564,194.0833333,TRP,54.56,W,May
5/8/2019,0.2795,515.8541667,ONG,54.85,W,May
5/8/2019,0.055222222,188.75,TRP,54.85,W,May
5/9/2019,0.28055,519.9583333,ONG,55.12,W,May
5/9/2019,0.057555556,189.5,TRP,55.12,W,May
5/10/2019,0.272818182,515.1145833,ONG,55.38,W,May
5/10/2019,0.048,173.5833333,TRP,55.38,W,May
5/11/2019,0.2725,514.5,ONG,55.65,W,May
5/11/2019,0.042111111,162.7916667,TRP,55.65,W,May
5/12/2019,0.27359,514.8854167,ONG,55.91,W,May
5/12/2019,0.0412,156.0416667,TRP,55.91,W,May
5/13/2019,0.27327,515.0104167,ONG,56.16,W,May
5/13/2019,0.041363636,150.25,TRP,56.16,W,May
5/14/2019,0.277566667,515.6071429,ONG,56.4,W,May
5/14/2019,0.034888889,149.5833333,TRP,56.4,W,May
5/15/2019,0.276888889,515.09375,ONG,56.59,W,May
5/15/2019,0.0389,146.0416667,TRP,56.59,W,May
5/16/2019,0.276436364,514.59375,ONG,56.7,W,May
5/16/2019,0.036875,134.8333333,TRP,56.7,W,May
5/17/2019,0.27554,514.65625,ONG,56.75,W,May
5/17/2019,0.0362,139.625,TRP,56.75,W,May
5/18/2019,0.274655556,513.0729167,ONG,56.72,W,May
5/18/2019,0.036727273,140.0416667,TRP,56.72,W,May
5/19/2019,0.27396,512.6666667,ONG,56.53,W,May
5/19/2019,0.037,139.5833333,TRP,56.53,W,May
5/20/2019,0.278336364,507.8125,ONG,56.35,W,May
5/20/2019,0.0383,145.0833333,TRP,56.35,W,May
5/21/2019,0.344477778,512.8125,ONG,56.2,W,May
5/21/2019,0.033428571,132.3333333,TRP,56.2,W,May
5/22/2019,0.327466667,481.1458333,ONG,56.04,W,May
5/22/2019,0.035666667,133,TRP,56.04,W,May
5/23/2019,0.349083333,513.2604167,ONG,55.93,W,May
5/23/2019,0.04425,130.625,TRP,55.93,W,May
5/24/2019,0.346177778,513.1666667,ONG,55.97,W,May
5/24/2019,0.0405,130.5833333,TRP,55.97,W,May
5/25/2019,0.34548,513.0520833,ONG,56.04,W,May
5/25/2019,0.061833333,147.125,TRP,56.04,W,May
5/26/2019,0.33993,507.96875,ONG,56.14,W,May
5/26/2019,0.0574,142.8333333,TRP,56.14,W,May
5/27/2019,0.33912,512.6875,ONG,56.23,W,May
5/27/2019,0.045833333,139.5833333,TRP,56.23,W,May
5/28/2019,0.33374,513.0416667,ONG,56.3,W,May
5/28/2019,0.0395,139.4583333,TRP,56.3,W,May
5/29/2019,0.33403,515.9895833,ONG,56.36,W,May
5/29/2019,0.0534,170.5,TRP,56.36,W,May
5/30/2019,0.331866667,515.5208333,ONG,56.45,W,May
5/30/2019,0.041125,142.5416667,TRP,56.45,W,May
5/31/2019,0.330118182,513.8333333,ONG,56.54,W,May
5/31/2019,0.032375,132.125,TRP,56.54,W,May
6/1/2019,0.20371,366.7291667,ONG,56.7,W,June
6/1/2019,0.030375,119.375,TRP,56.7,W,June
6/2/2019,0.036888889,129.625,TRP,56.79,W,June
6/3/2019,0.040666667,137.9166667,TRP,56.85,W,June
6/4/2019,0.0267,122.25,TRP,56.87,W,June
6/5/2019,0.026333333,111.9583333,TRP,56.87,W,June
6/6/2019,0.0236,110.5416667,TRP,56.86,W,June
6/7/2019,0.026125,110.5416667,TRP,56.86,W,June
6/8/2019,0.0221,107.5833333,TRP,56.87,W,June
6/9/2019,0.0221,106,TRP,56.9,W,June
6/10/2019,0.0215,103.9166667,TRP,56.95,W,June
6/11/2019,0.0197,98.25,TRP,57.02,W,June
6/12/2019,0.0206,106.375,TRP,57.14,W,June
6/13/2019,0.206833333,420.5473684,ONG,57.37,W,June
6/13/2019,0.022166667,99.625,TRP,57.37,W,June
6/14/2019,0.0215,118.625,TRP,57.68,W,June
6/15/2019,0.029,121.0833333,TRP,58.03,W,June
6/16/2019,0.032111111,127.4166667,TRP,58.42,W,June
6/17/2019,0.0341,135.7916667,TRP,58.81,W,June
6/18/2019,0.0399,147.375,TRP,59.16,W,June
6/19/2019,0.0376,138.3333333,TRP,59.53,W,June
6/20/2019,0.033,129.5,TRP,59.92,W,June
6/21/2019,0.24947,494.53125,ONG,60.35,W,June
6/21/2019,0.02525,123.2916667,TRP,60.35,W,June
6/22/2019,0.0327,124,TRP,60.82,W,June
6/23/2019,0.034444444,131.0833333,TRP,61.29,W,June
6/24/2019,0.2575,505.40625,ONG,61.76,W,June
6/24/2019,0.032888889,129.5416667,TRP,61.76,W,June
6/25/2019,0.148155556,325.7659574,ONG,62.26,W,June
6/25/2019,0.0335,126,TRP,62.26,W,June
6/26/2019,0.0359,132.375,TRP,62.79,W,June
6/27/2019,0.149966667,332.1052632,ONG,63.37,W,June
6/27/2019,0.042545455,148.3333333,TRP,63.37,W,June
6/28/2019,0.257844444,503.90625,ONG,63.78,W,June
6/28/2019,0.047222222,157.875,TRP,63.78,W,June
6/29/2019,0.26186,507.8020833,ONG,64.23,W,June
6/29/2019,0.051125,167.75,TRP,64.23,W,June
6/30/2019,0.25868,502.6666667,ONG,64.7,W,June
6/30/2019,0.057777778,180.2083333,TRP,64.7,W,June
7/1/2019,0.21792,436.9583333,ONG,65.37,W,July
7/1/2019,0.062181818,186.3333333,TRP,65.37,W,July
7/2/2019,0.20911,424.0425532,ONG,65.93,W,July
7/2/2019,0.0729,200.0833333,TRP,65.93,W,July
7/3/2019,0.26359,496.3333333,ONG,66.5,W,July
7/3/2019,0.080714286,229.4583333,TRP,66.5,W,July
7/4/2019,0.268022222,503.125,ONG,67.05,W,July
7/4/2019,0.093714286,251.2608696,TRP,67.05,W,July
7/5/2019,0.082125,214.9583333,TRP,67.59,W,July
7/6/2019,0.26845,501.84375,ONG,68.15,W,July
7/6/2019,0.0753,204.875,TRP,68.15,W,July
7/7/2019,0.265477778,496.6666667,ONG,68.73,W,July
7/7/2019,0.091,224.9583333,TRP,68.73,W,July
7/8/2019,0.22099,418.2446809,ONG,69.26,W,July
7/8/2019,0.097909091,242.7083333,TRP,69.26,W,July
7/9/2019,0.15995,338.8333333,ONG,69.82,W,July
7/9/2019,0.097666667,250.7826087,TRP,69.82,W,July
7/10/2019,0.18038,374.5104167,ONG,70.32,W,July
7/10/2019,0.110888889,259.0833333,TRP,70.32,W,July
7/11/2019,0.18732,375.5869565,ONG,70.79,W,July
7/11/2019,0.1041,249.125,TRP,70.79,W,July
7/12/2019,0.17349,349.3229167,ONG,71.25,W,July
7/12/2019,0.082,211.5416667,TRP,71.25,W,July
7/13/2019,0.230222222,461.8526316,ONG,71.72,W,July
7/13/2019,0.080333333,198.7083333,TRP,71.72,W,July
7/14/2019,0.176027273,348.5,ONG,72.21,W,July
7/14/2019,0.0905,199.75,TRP,72.21,W,July
7/15/2019,0.067,199.4583333,TRP,72.7,W,July
7/16/2019,0.1383,329.8315789,ONG,73.18,W,July
7/16/2019,0.065444444,200.7083333,TRP,73.18,W,July
7/17/2019,0.268311111,498.59375,ONG,73.61,W,July
7/17/2019,0.075571429,210.4583333,TRP,73.61,W,July
7/18/2019,0.267754545,498.5625,ONG,74.06,W,July
7/18/2019,0.086142857,202.7083333,TRP,74.06,W,July
7/19/2019,0.267388889,499.0208333,ONG,74.49,W,July
7/19/2019,0.108727273,201.3333333,TRP,74.49,W,July
7/20/2019,0.26672,499.0625,ONG,74.9,W,July
7/20/2019,0.058263158,192.5833333,TRP,74.9,W,July
7/21/2019,0.203145455,395.5208333,ONG,75.28,W,July
7/21/2019,0.069964286,194.2916667,TRP,75.28,W,July
7/22/2019,0.060333333,200.2083333,TRP,75.63,W,July
7/23/2019,0.244181818,488.1041667,ONG,75.96,W,July
7/23/2019,0.065172414,211.1666667,TRP,75.96,W,July
7/24/2019,0.1535,338.6904762,ONG,76.22,W,July
7/24/2019,0.077741935,234.7916667,TRP,76.22,W,July
7/25/2019,0.043766667,165.4923077,HRO,76.47,W,July
7/25/2019,0.073016393,254.6666667,TRP,76.47,W,July
7/26/2019,0.046445455,167.95,HRO,76.71,W,July
7/26/2019,0.22943,441.1145833,ONG,76.71,W,July
7/26/2019,0.075142857,203.0416667,TRP,76.71,W,July
7/27/2019,0.26492,497.6458333,ONG,77,W,July
7/27/2019,0.080444444,205.0833333,TRP,77,W,July
7/28/2019,0.17766,367.9583333,ONG,77.27,W,July
7/28/2019,0.07606,209.7083333,TRP,77.27,W,July
7/29/2019,0.23395,443.2604167,ONG,77.52,W,July
7/29/2019,0.073444444,203.4166667,TRP,77.52,W,July
7/30/2019,0.26364,493.6421053,ONG,77.72,W,July
7/31/2019,0.266681818,496,ONG,77.86,W,July
7/31/2019,0.084928571,211.7916667,TRP,77.86,W,July
8/1/2019,0.266322222,496.0833333,ONG,77.96,W,August
8/1/2019,0.100142857,229.0833333,TRP,77.96,W,August
8/2/2019,0.26551,492.6354167,ONG,78.04,W,August
8/2/2019,0.088,240.3333333,TRP,78.04,W,August
8/3/2019,0.244366667,472.6979167,ONG,78.12,W,August
8/3/2019,0.084388889,224.25,TRP,78.12,W,August
8/4/2019,0.197972727,381.46875,ONG,78.23,W,August
8/4/2019,0.083214286,222.5416667,TRP,78.23,W,August
8/5/2019,0.18605,377.90625,ONG,78.27,W,August
8/5/2019,0.088466667,219.5909091,TRP,78.27,W,August
8/6/2019,0.26329,492.6770833,ONG,78.13,W,August
8/6/2019,0.083375,216.4583333,TRP,78.13,W,August
8/7/2019,0.2626,492.7578947,ONG,77.95,W,August
8/7/2019,0.088,223.8,TRP,77.95,W,August
8/8/2019,0.07965,199.3457895,HRO,77.67,W,August
8/8/2019,0.26466,492.4895833,ONG,77.67,W,August
8/8/2019,0.096454545,249.3684211,TRP,77.67,W,August
8/9/2019,0.080988889,200.7104167,HRO,77.32,W,August
